발생시간,발생지역,검토상태,쓰나미여부,영향도,데이터유형,규모,지역,경도,위도,진원깊이,발생일시,cluster,cluster_4,c
1621374010905,"36 km ESE of Ishinomaki, Japan",reviewed,0,284,earthquake,4.3, Japan,141.682,38.2946,63.6,2021-05-18 21:40:10.905000+00:00,0,3,pink
1612600729271,"112 km SW of Adak, Alaska",reviewed,0,234,earthquake,3.9, Alaska,-177.9501,51.2801,42.02,2021-02-06 08:38:49.271000+00:00,0,3,pink
1625792347850,"30km ENE of Dardanelle, CA",reviewed,0,173,earthquake,3.31,California,-119.5313333,38.472,1.66,2021-07-09 00:59:07.850000+00:00,1,1,blue
1630323077010,"239 km W of Bandon, Oregon",reviewed,0,298,earthquake,4.4, Oregon,-127.3104,43.5064,10.0,2021-08-30 11:31:17.010000+00:00,0,0,red
1653646793426,"43 km SSE of False Pass, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-163.2589,54.4758,10.0,2022-05-27 10:19:53.426000+00:00,1,1,blue
1678077669980,"70 km SSW of Tari, Papua New Guinea",reviewed,0,312,earthquake,4.5, Papua New Guinea,142.7984,-6.469,10.0,2023-03-06 04:41:09.980000+00:00,0,0,red
1677118680122,"74 km W of Murghob, Tajikistan",reviewed,0,340,earthquake,4.7, Tajikistan,73.1208,38.2621,10.0,2023-02-23 02:18:00.122000+00:00,0,0,red
1614880750403,"Kermadec Islands, New Zealand",reviewed,0,432,earthquake,5.3, New Zealand,-177.2442,-29.9746,10.0,2021-03-04 17:59:10.403000+00:00,2,2,green
1610707521876,southern Mid-Atlantic Ridge,reviewed,0,482,earthquake,5.6,southern Mid-Atlantic Ridge,-17.2548,-37.1225,10.0,2021-01-15 10:45:21.876000+00:00,2,2,green
1647787449284,"56 km WNW of Cabra, Philippines",reviewed,0,312,earthquake,4.5, Philippines,119.5642,14.0704,10.0,2022-03-20 14:44:09.284000+00:00,0,0,red
1595594333931,"185 km S of Lembar, Indonesia",reviewed,0,326,earthquake,4.6, Indonesia,116.0904,-10.4048,10.0,2020-07-24 12:38:53.931000+00:00,0,0,red
1580365998840,"74 km NE of Punta Cana, Dominican Republic",reviewed,0,161,earthquake,3.21, Dominican Republic,-67.85,18.9975,11.0,2020-01-30 06:33:18.840000+00:00,1,1,blue
1684444103731,"15 km SE of Adak, Alaska",reviewed,0,326,earthquake,4.6, Alaska,-176.4757,51.7792,59.559,2023-05-18 21:08:23.731000+00:00,0,3,pink
1622393995342,southern East Pacific Rise,reviewed,0,400,earthquake,5.1,southern East Pacific Rise,-116.0248,-24.356,10.0,2021-05-30 16:59:55.342000+00:00,2,2,green
1600534894151,"35 km NE of Mohr, Iran",reviewed,0,259,earthquake,4.1, Iran,53.1233,27.7965,10.0,2020-09-19 17:01:34.151000+00:00,0,0,red
1685428517500,"54 km N of La Serena, Chile",reviewed,0,284,earthquake,4.3, Chile,-71.3563,-29.4203,43.474,2023-05-30 06:35:17.500000+00:00,0,3,pink
1627544796395,"122 km SSE of Perryville, Alaska",reviewed,0,222,earthquake,3.8, Alaska,-158.3733,54.8984,9.6,2021-07-29 07:46:36.395000+00:00,1,1,blue
1629808998806,South Sandwich Islands region,reviewed,0,284,earthquake,4.3,South Sandwich Islands region,-24.7555,-58.3341,10.0,2021-08-24 12:43:18.806000+00:00,0,0,red
1660976330605,"214 km SSW of Adak, Alaska",reviewed,0,234,earthquake,3.9, Alaska,-177.3871,50.0017,10.0,2022-08-20 06:18:50.605000+00:00,1,0,red
1611721486460,"80 km N of San Antonio, Puerto Rico",reviewed,0,187,earthquake,3.49, Puerto Rico,-67.2176,19.2126,6.0,2021-01-27 04:24:46.460000+00:00,1,1,blue
1688136777156,"53 km S of Adak, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-176.7587,51.4007,35.0,2023-06-30 14:52:57.156000+00:00,1,1,blue
1677374798640,"69 km N of Tierras Nuevas Poniente, Puerto Rico",reviewed,0,169,earthquake,3.31, Puerto Rico,-66.4761666666667,19.0858333333333,36.2,2023-02-26 01:26:38.640000+00:00,1,1,blue
1642660343733,"43 km NNW of Oxapampa, Peru",reviewed,0,341,earthquake,4.7, Peru,-75.4992,-10.1973,8.34,2022-01-20 06:32:23.733000+00:00,0,0,red
1602043848614,"132 km ESE of Nookat, Kyrgyzstan",reviewed,0,326,earthquake,4.6, Kyrgyzstan,73.918,39.6124,47.78,2020-10-07 04:10:48.614000+00:00,0,3,pink
1639510928699,"96 km SSE of Sola, Vanuatu",reviewed,0,298,earthquake,4.4, Vanuatu,167.9328,-14.6642,10.0,2021-12-14 19:42:08.699000+00:00,0,0,red
1594068795378,South Sandwich Islands region,reviewed,0,416,earthquake,5.2,South Sandwich Islands region,-25.6731,-58.823,60.12,2020-07-06 20:53:15.378000+00:00,2,3,pink
1664329811738,"82 km WSW of Kýthira, Greece",reviewed,0,284,earthquake,4.3, Greece,22.125,35.9049,47.268,2022-09-28 01:50:11.738000+00:00,0,3,pink
1579766076373,"76 km W of Adak, Alaska",reviewed,0,234,earthquake,3.9, Alaska,-177.7398,51.9188,10.0,2020-01-23 07:54:36.373000+00:00,1,0,red
1645991640356,"133 km SW of Adak, Alaska",reviewed,0,211,earthquake,3.7, Alaska,-178.2007,51.1755,35.0,2022-02-27 19:54:00.356000+00:00,1,1,blue
1629512411736,"18 km SE of Bijie, China",reviewed,0,370,earthquake,4.9, China,105.4197,27.1864,10.0,2021-08-21 02:20:11.736000+00:00,2,2,green
1678860693118,"203 km S of Aqqan, China",reviewed,0,284,earthquake,4.3, China,81.9445,34.6294,10.0,2023-03-15 06:11:33.118000+00:00,0,0,red
1656977926553,"200 km SE of Port Blair, India",reviewed,0,312,earthquake,4.5, India,94.0743,10.4198,10.0,2022-07-04 23:38:46.553000+00:00,0,0,red
1629037722138,"110 km SSW of Isangel, Vanuatu",reviewed,0,326,earthquake,4.6, Vanuatu,168.9559,-20.493,10.0,2021-08-15 14:28:42.138000+00:00,0,0,red
1685313075890,"134 km N of Suárez, Puerto Rico",reviewed,0,182,earthquake,3.44, Puerto Rico,-65.7378333333333,19.6435,69.44,2023-05-28 22:31:15.890000+00:00,1,3,pink
1679976720570,"59 km N of San Antonio, Puerto Rico",reviewed,0,168,earthquake,3.3, Puerto Rico,-67.1503333333333,19.0316666666667,8.29,2023-03-28 04:12:00.570000+00:00,1,1,blue
1611380081235,"82 km ESE of Sand Point, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-159.3026,55.0582,9.99,2021-01-23 05:34:41.235000+00:00,1,1,blue
1668056253070,eastern Turkey,reviewed,0,271,earthquake,4.2,eastern Turkey,42.5508,38.6937,10.0,2022-11-10 04:57:33.070000+00:00,0,0,red
1605542094490,"32 km ESE of Wanxian, China",reviewed,0,271,earthquake,4.2, China,108.7001,30.7297,10.0,2020-11-16 15:54:54.490000+00:00,0,0,red
1615065463250,"28 km E of Honaunau-Napoopoo, Hawaii",reviewed,0,162,earthquake,3.24, Hawaii,-155.5945,19.4663333333333,-3.35,2021-03-06 21:17:43.250000+00:00,1,1,blue
1658376872089,"25 km WSW of Miyang, China",reviewed,0,271,earthquake,4.2, China,103.1953,24.3566,10.0,2022-07-21 04:14:32.089000+00:00,0,0,red
1628654984930,southeast of the Loyalty Islands,reviewed,0,326,earthquake,4.6,southeast of the Loyalty Islands,172.1203,-22.795,43.43,2021-08-11 04:09:44.930000+00:00,0,3,pink
1640156820208,"121 km WNW of Naha, Japan",reviewed,0,369,earthquake,4.9, Japan,126.6501,26.8023,10.0,2021-12-22 07:07:00.208000+00:00,2,2,green
1668888852504,South Sandwich Islands region,reviewed,0,340,earthquake,4.7,South Sandwich Islands region,-25.6355,-59.6929,10.0,2022-11-19 20:14:12.504000+00:00,0,0,red
1669769755330,"45 km ESE of Peace River, Canada",reviewed,0,621,earthquake,5.3, Canada,-116.576,56.1593,4.0,2022-11-30 00:55:55.330000+00:00,2,2,green
1684042052389,"111 km SSW of Bengkulu, Indonesia",reviewed,0,284,earthquake,4.3, Indonesia,101.9337,-4.7487,35.0,2023-05-14 05:27:32.389000+00:00,0,3,pink
1686573506098,"12 km N of Challis, Idaho",reviewed,0,218,earthquake,3.7, Idaho,-114.257,44.6192,6.091,2023-06-12 12:38:26.098000+00:00,1,1,blue
1602278388114,"81 km SSW of Sand Point, Alaska",reviewed,0,199,earthquake,3.6, Alaska,-161.1469,54.7109,24.99,2020-10-09 21:19:48.114000+00:00,1,1,blue
1634262697880,"123 km NNE of Cruz Bay, U.S. Virgin Islands",reviewed,0,242,earthquake,3.97, U.S. Virgin Islands,-64.3513,19.3691,33.0,2021-10-15 01:51:37.880000+00:00,0,3,pink
1652394259137,"167 km W of Pariaman, Indonesia",reviewed,0,259,earthquake,4.1, Indonesia,98.626,-0.7673,28.91,2022-05-12 22:24:19.137000+00:00,0,3,pink
1681277991750,"7km WNW of Cobb, CA",reviewed,1,687,earthquake,4.43,California,-122.8068333,38.8351667,2.45,2023-04-12 05:39:51.750000+00:00,2,2,green
1620992326744,Pacific-Antarctic Ridge,reviewed,0,340,earthquake,4.7,Pacific-Antarctic Ridge,-159.8793,-62.1624,10.0,2021-05-14 11:38:46.744000+00:00,0,0,red
1652180533925,West Chile Rise,reviewed,0,271,earthquake,4.2,West Chile Rise,-91.934,-40.3792,10.0,2022-05-10 11:02:13.925000+00:00,0,0,red
1578198773421,"116 km SSE of Akureyri, Iceland",reviewed,0,369,earthquake,4.9, Iceland,-17.5641,64.6591,10.0,2020-01-05 04:32:53.421000+00:00,2,2,green
1682158515511,"8 km NW of Sanana, Indonesia",reviewed,0,369,earthquake,4.9, Indonesia,125.9262,-2.0062,10.0,2023-04-22 10:15:15.511000+00:00,2,2,green
1611003333060,"8 km N of Naalehu, Hawaii",reviewed,0,164,earthquake,3.21, Hawaii,-155.569833333333,19.1465,-0.27,2021-01-18 20:55:33.060000+00:00,1,1,blue
1663951549949,"182 km W of Panguna, Papua New Guinea",reviewed,0,340,earthquake,4.7, Papua New Guinea,153.8477,-6.151,10.0,2022-09-23 16:45:49.949000+00:00,0,0,red
1628951867537,South Sandwich Islands region,reviewed,0,326,earthquake,4.6,South Sandwich Islands region,-25.4983,-58.5733,49.17,2021-08-14 14:37:47.537000+00:00,0,3,pink
1609119059438,Chagos Archipelago region,reviewed,0,340,earthquake,4.7,Chagos Archipelago region,68.2989,-4.9988,10.0,2020-12-28 01:30:59.438000+00:00,0,0,red
1588027964090,"109 km NNE of Vieques, Puerto Rico",reviewed,0,205,earthquake,3.65, Puerto Rico,-65.5375,19.3745,33.0,2020-04-27 22:52:44.090000+00:00,1,1,blue
1664578363612,"55 km NW of Finschhafen, Papua New Guinea",reviewed,0,284,earthquake,4.3, Papua New Guinea,147.5393,-6.1562,52.782,2022-09-30 22:52:43.612000+00:00,0,3,pink
1656842179746,southern East Pacific Rise,reviewed,0,340,earthquake,4.7,southern East Pacific Rise,-115.5739,-24.3675,10.0,2022-07-03 09:56:19.746000+00:00,0,0,red
1684472764510,southeast of the Loyalty Islands,reviewed,0,416,earthquake,5.2,southeast of the Loyalty Islands,170.5753,-23.2657,10.0,2023-05-19 05:06:04.510000+00:00,2,2,green
1587925702263,"Fox Islands, Aleutian Islands, Alaska",reviewed,0,148,earthquake,3.1, Aleutian Islands,-166.6677,52.7935,7.3,2020-04-26 18:28:22.263000+00:00,1,1,blue
1656964968649,"Andaman Islands, India region",reviewed,0,312,earthquake,4.5, India region,94.0024,10.2384,10.0,2022-07-04 20:02:48.649000+00:00,0,0,red
1630081167185,"214 km SE of Nabire, Indonesia",reviewed,0,326,earthquake,4.6, Indonesia,136.8674,-4.7299,57.36,2021-08-27 16:19:27.185000+00:00,0,3,pink
1647476763449,"99 km S of Laojunmiao, China",reviewed,0,385,earthquake,5.0, China,97.586,38.944,10.0,2022-03-17 00:26:03.449000+00:00,2,2,green
1600425891481,"60 km ENE of Kuqa, China",reviewed,0,326,earthquake,4.6, China,83.5996,41.9291,10.0,2020-09-18 10:44:51.481000+00:00,0,0,red
1684507856767,southeast of the Loyalty Islands,reviewed,0,354,earthquake,4.8,southeast of the Loyalty Islands,170.7453,-23.2686,23.673,2023-05-19 14:50:56.767000+00:00,0,0,red
1588451182848,"Crete, Greece",reviewed,0,271,earthquake,4.2, Greece,25.5989,34.0301,10.0,2020-05-02 20:26:22.848000+00:00,0,0,red
1630045740980,South Sandwich Islands region,reviewed,0,298,earthquake,4.4,South Sandwich Islands region,-28.6898,-60.1561,10.0,2021-08-27 06:29:00.980000+00:00,0,0,red
1648537936997,"234 km ESE of Tadine, New Caledonia",reviewed,0,416,earthquake,5.2, New Caledonia,170.084,-22.0552,10.0,2022-03-29 07:12:16.997000+00:00,2,2,green
1640504454014,"33 km ESE of Santiago de Cuba, Cuba",reviewed,0,247,earthquake,4.0, Cuba,-75.5456,19.8693,21.68,2021-12-26 07:40:54.014000+00:00,0,0,red
1634426740397,"7 km SE of Carletonville, South Africa",reviewed,0,246,earthquake,4.0, South Africa,27.4612,-26.3994,5.0,2021-10-16 23:25:40.397000+00:00,0,0,red
1648033859970,"64 km ENE of Namie, Japan",reviewed,0,312,earthquake,4.5, Japan,141.6441,37.7661,54.68,2022-03-23 11:10:59.970000+00:00,0,3,pink
1579367314601,"122 km WSW of Abepura, Indonesia",reviewed,0,271,earthquake,4.2, Indonesia,139.6199,-3.0413,52.48,2020-01-18 17:08:34.601000+00:00,0,3,pink
1650834456843,South Sandwich Islands region,reviewed,0,326,earthquake,4.6,South Sandwich Islands region,-26.6028,-57.3719,10.0,2022-04-24 21:07:36.843000+00:00,0,0,red
1678210596168,western Indian-Antarctic Ridge,reviewed,0,298,earthquake,4.4,western Indian-Antarctic Ridge,126.228,-49.6349,10.0,2023-03-07 17:36:36.168000+00:00,0,0,red
1600472064823,South Shetland Islands,reviewed,0,369,earthquake,4.9,South Shetland Islands,-58.2658,-62.2928,10.0,2020-09-18 23:34:24.823000+00:00,2,2,green
1675653870161,"16 km NNW of Tut, Turkey",reviewed,0,298,earthquake,4.4, Turkey,37.8357,37.9268,5.884,2023-02-06 03:24:30.161000+00:00,0,0,red
1633501690955,"154 km S of False Pass, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-163.467,53.4672,18.7,2021-10-06 06:28:10.955000+00:00,1,1,blue
1638912699619,off the coast of Oregon,reviewed,0,340,earthquake,4.7,off the coast of Oregon,-129.6716,44.2961,10.0,2021-12-07 21:31:39.619000+00:00,0,0,red
1662973354334,"24 km WNW of Puerto Morazán, Nicaragua",reviewed,0,284,earthquake,4.3, Nicaragua,-87.3723,12.9583,10.0,2022-09-12 09:02:34.334000+00:00,0,0,red
1604730635229,"36 km SSW of Santa María Chico Ometepec, Mexico",reviewed,0,271,earthquake,4.2, Mexico,-98.1479,15.8949,10.0,2020-11-07 06:30:35.229000+00:00,0,0,red
1657404614824,"148 km SW of Nikolski, Alaska",reviewed,0,188,earthquake,3.5, Alaska,-170.6275,52.1568,45.432,2022-07-09 22:10:14.824000+00:00,1,3,pink
1587192116593,"Rat Islands, Aleutian Islands, Alaska",reviewed,0,158,earthquake,3.2, Aleutian Islands,177.9355,51.3463,35.0,2020-04-18 06:41:56.593000+00:00,1,1,blue
1593613910442,"22 km SE of Crucecita, Mexico",reviewed,0,312,earthquake,4.5, Mexico,-95.9847,15.6277,10.0,2020-07-01 14:31:50.442000+00:00,0,0,red
1614687313257,southeast of the Loyalty Islands,reviewed,0,326,earthquake,4.6,southeast of the Loyalty Islands,171.9404,-23.3084,10.0,2021-03-02 12:15:13.257000+00:00,0,0,red
1654874396579,Reykjanes Ridge,reviewed,0,284,earthquake,4.3,Reykjanes Ridge,-35.0057,54.1491,10.0,2022-06-10 15:19:56.579000+00:00,0,0,red
1670380213091,"54 km W of Mentone, Texas",reviewed,0,178,earthquake,3.4, Texas,-104.1763164,31.71139301,7.828295898,2022-12-07 02:30:13.091000+00:00,1,1,blue
1657328921505,"96 km SSE of Pondaguitan, Philippines",reviewed,0,369,earthquake,4.9, Philippines,126.585,5.5852,62.182,2022-07-09 01:08:41.505000+00:00,2,3,pink
1686042683321,"9 km NE of Les Abricots, Haiti",reviewed,0,371,earthquake,4.9, Haiti,-74.2301,18.699,10.0,2023-06-06 09:11:23.321000+00:00,2,2,green
1673452756249,southern East Pacific Rise,reviewed,0,369,earthquake,4.9,southern East Pacific Rise,-114.5705,-49.4965,10.0,2023-01-11 15:59:16.249000+00:00,2,2,green
1584676504921,"181 km WSW of Altai, Mongolia",reviewed,0,271,earthquake,4.2, Mongolia,93.9502,46.0771,10.0,2020-03-20 03:55:04.921000+00:00,0,0,red
1661238487583,"43 km NNE of Kon Tum, Vietnam",reviewed,0,358,earthquake,4.8, Vietnam,108.1342,14.7298,10.0,2022-08-23 07:08:07.583000+00:00,0,0,red
1620197875093,"35 km WNW of Belyashi, Russia",reviewed,0,259,earthquake,4.1, Russia,86.9429,49.7949,10.0,2021-05-05 06:57:55.093000+00:00,0,0,red
1612573803730,"6 km S of Tepenixtlahuaca, Mexico",reviewed,0,272,earthquake,4.2, Mexico,-97.4865,16.2363,35.0,2021-02-06 01:10:03.730000+00:00,0,3,pink
1660872464264,Mid-Indian Ridge,reviewed,0,326,earthquake,4.6,Mid-Indian Ridge,67.4017,-8.9646,10.0,2022-08-19 01:27:44.264000+00:00,0,0,red
1579119665550,"4 km WSW of Guánica, Puerto Rico",reviewed,0,154,earthquake,3.16, Puerto Rico,-66.95,17.9525,11.0,2020-01-15 20:21:05.550000+00:00,1,1,blue
1584323603527,"25 km SSE of Fry, Greece",reviewed,0,326,earthquake,4.6, Greece,27.0126,35.2019,10.0,2020-03-16 01:53:23.527000+00:00,0,0,red
1604436256029,"241 km S of Sand Point, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-159.9015,53.1945,10.0,2020-11-03 20:44:16.029000+00:00,1,1,blue
1642017460825,"40 km S of El Carrizal, Mexico",reviewed,0,259,earthquake,4.1, Mexico,-95.3312,15.7074,35.0,2022-01-12 19:57:40.825000+00:00,0,3,pink
1612276659853,"191 km SE of Sarangani, Philippines",reviewed,0,416,earthquake,5.2, Philippines,126.4928,4.0123,45.62,2021-02-02 14:37:39.853000+00:00,2,3,pink
1600914453091,"24 km ENE of Cortes, Philippines",reviewed,0,385,earthquake,5.0, Philippines,126.4033,9.3453,20.75,2020-09-24 02:27:33.091000+00:00,2,2,green
1667014524505,"5 km ENE of Narut?, Japan",reviewed,0,271,earthquake,4.2, Japan,140.468,35.6269,58.88,2022-10-29 03:35:24.505000+00:00,0,3,pink
1640126205460,"9 km E of Springdale, Utah",reviewed,0,268,earthquake,3.62, Utah,-112.8938333,37.1905,19.65,2021-12-21 22:36:45.460000+00:00,1,1,blue
1676995608560,"3 km E of Bal?kl?dere, Turkey",reviewed,0,272,earthquake,4.2, Turkey,36.1459,36.1158,10.0,2023-02-21 16:06:48.560000+00:00,0,0,red
1616374435523,Kermadec Islands region,reviewed,0,271,earthquake,4.2,Kermadec Islands region,-176.1979,-27.5368,10.0,2021-03-22 00:53:55.523000+00:00,0,0,red
1611280466502,Philippine Islands region,reviewed,0,340,earthquake,4.7,Philippine Islands region,119.2868,13.5635,10.0,2021-01-22 01:54:26.502000+00:00,0,0,red
1682535366360,"150 km SSW of Severo-Kuril’sk, Russia",reviewed,0,326,earthquake,4.6, Russia,155.5921,49.3647,67.767,2023-04-26 18:56:06.360000+00:00,0,3,pink
1614995633175,"60 km SSE of Shizunai-furukawach?, Japan",reviewed,0,284,earthquake,4.3, Japan,142.5554,41.8075,68.22,2021-03-06 01:53:53.175000+00:00,0,3,pink
1672808082219,"54 km S of Whites City, New Mexico",reviewed,0,159,earthquake,3.2, New Mexico,-104.4890112,31.69159742,6.594311523,2023-01-04 04:54:42.219000+00:00,1,1,blue
1604843380421,"83 km SSW of Unalaska, Alaska",reviewed,0,211,earthquake,3.7, Alaska,-166.7936,53.1441,35.0,2020-11-08 13:49:40.421000+00:00,1,1,blue
1655736165972,central Mid-Atlantic Ridge,reviewed,0,312,earthquake,4.5,central Mid-Atlantic Ridge,-20.2419,-0.3641,10.0,2022-06-20 14:42:45.972000+00:00,0,0,red
1608145678533,"49 km SW of Sarangani, Philippines",reviewed,0,298,earthquake,4.4, Philippines,125.2011,5.0402,42.48,2020-12-16 19:07:58.533000+00:00,0,3,pink
1656363950558,Taiwan,reviewed,0,271,earthquake,4.2,Taiwan,120.222,22.0962,10.0,2022-06-27 21:05:50.558000+00:00,0,0,red
1663195884264,"70 km SW of Atka, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-174.907,51.7356,54.766,2022-09-14 22:51:24.264000+00:00,1,1,blue
1588845812817,Kermadec Islands region,reviewed,0,312,earthquake,4.5,Kermadec Islands region,-178.1926,-31.1935,35.0,2020-05-07 10:03:32.817000+00:00,0,3,pink
1649558624989,"54 km S of Whites City, New Mexico",reviewed,0,188,earthquake,3.5, New Mexico,-104.4200031,31.68196449,6.080151367,2022-04-10 02:43:44.989000+00:00,1,1,blue
1655153457609,"59 km WNW of Sitka, Alaska",reviewed,0,179,earthquake,3.4, Alaska,-136.2769,57.2097,11.1,2022-06-13 20:50:57.609000+00:00,1,1,blue
1643476873716,"158 km SSW of Tomohon, Indonesia",reviewed,0,284,earthquake,4.3, Indonesia,124.4456,-0.0732,64.35,2022-01-29 17:21:13.716000+00:00,0,3,pink
1582539618020,"6 km S of Indios, Puerto Rico",reviewed,0,160,earthquake,3.22, Puerto Rico,-66.8098,17.9333,10.0,2020-02-24 10:20:18.020000+00:00,1,1,blue
1615151805070,"236 km NE of Gisborne, New Zealand",reviewed,0,259,earthquake,4.1, New Zealand,-179.7539,-37.4692,10.0,2021-03-07 21:16:45.070000+00:00,0,0,red
1642635109748,"207 km SW of Adak, Alaska",reviewed,0,284,earthquake,4.3, Alaska,-179.1337,50.8563,10.0,2022-01-19 23:31:49.748000+00:00,0,0,red
1647353974941,"140 km SE of Tondano, Indonesia",reviewed,0,354,earthquake,4.8, Indonesia,125.6528,0.276,39.59,2022-03-15 14:19:34.941000+00:00,0,3,pink
1589555935554,Kermadec Islands region,reviewed,0,416,earthquake,5.2,Kermadec Islands region,-176.4449,-29.9668,10.0,2020-05-15 15:18:55.554000+00:00,2,2,green
1663083215080,"177 km W of Naha, Japan",reviewed,0,298,earthquake,4.4, Japan,125.9199,26.4468,10.043,2022-09-13 15:33:35.080000+00:00,0,0,red
1652119705345,"147 km SE of Perryville, Alaska",reviewed,0,312,earthquake,4.5, Alaska,-157.5261,54.956,27.8,2022-05-09 18:08:25.345000+00:00,0,0,red
1585433884283,"138 km WNW of Tobelo, Indonesia",reviewed,0,271,earthquake,4.2, Indonesia,126.8598,2.2193,50.68,2020-03-28 22:18:04.283000+00:00,0,3,pink
1677910477433,"128 km SE of Akutan, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-164.6094,53.2086,10.0,2023-03-04 06:14:37.433000+00:00,1,1,blue
1669766763460,"79 km NNE of Vieques, Puerto Rico",reviewed,0,145,earthquake,3.07, Puerto Rico,-65.4875,19.0633333333333,12.2,2022-11-30 00:06:03.460000+00:00,1,1,blue
1620306811970,"5 km SE of La Parguera, Puerto Rico",reviewed,0,161,earthquake,3.23, Puerto Rico,-67.0066,17.9451,10.0,2021-05-06 13:13:31.970000+00:00,1,1,blue
1672341926640,"279 km SW of Adak, Alaska",reviewed,0,234,earthquake,3.9, Alaska,-179.3937,50.0676,10.0,2022-12-29 19:25:26.640000+00:00,1,0,red
1615681339224,"8 km NNW of Honmachi, Japan",reviewed,0,312,earthquake,4.5, Japan,130.5588,32.5713,15.47,2021-03-14 00:22:19.224000+00:00,0,0,red
1638452471360,"103 km SSE of Sand Point, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-159.8694,54.4836,10.0,2021-12-02 13:41:11.360000+00:00,1,1,blue
1649417871923,South Sandwich Islands region,reviewed,0,340,earthquake,4.7,South Sandwich Islands region,-25.1971,-58.3504,43.4,2022-04-08 11:37:51.923000+00:00,0,3,pink
1680973600297,Balleny Islands region,reviewed,0,312,earthquake,4.5,Balleny Islands region,179.9789,-65.2105,10.0,2023-04-08 17:06:40.297000+00:00,0,0,red
